label,n,p,k,ph,temperature,rainfall,district_name,soil_color,fertilizer,link
Jowar,60,20,20,6.0,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,25,25,6.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,25,25,6.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,25,25,6.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,25,25,6.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,25,25,6.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,30,30,7.0,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,30,30,7.0,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,30,30,7.0,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,30,30,7.0,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,30,30,7.0,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,35,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,35,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,35,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,35,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,35,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,40,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,40,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,40,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,40,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,40,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,20,25,6.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,20,25,6.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,20,25,6.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,20,25,6.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,20,25,6.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,25,30,7.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,25,30,7.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,25,30,7.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,25,30,7.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,25,30,7.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,30,35,7.5,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,30,35,7.5,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,30,35,7.5,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,30,35,7.5,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,30,35,7.5,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,35,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,35,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,35,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,35,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,35,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,40,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,40,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,40,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,40,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,40,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,20,30,7.0,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,45,20,30,7.0,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,50,20,30,7.0,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,55,20,30,7.0,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,60,20,30,7.0,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,40,25,35,7.5,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,45,25,35,7.5,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,50,25,35,7.5,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,55,25,35,7.5,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,60,25,35,7.5,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,40,30,40,6.0,25,400,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,45,30,40,6.0,25,400,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,50,30,40,6.0,25,400,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,55,30,40,6.0,25,400,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,60,30,40,6.0,25,400,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,40,35,20,6.5,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,45,35,20,6.5,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,50,35,20,6.5,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,55,35,20,6.5,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,60,35,20,6.5,30,500,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,40,40,25,7.0,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,45,40,25,7.0,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,50,40,25,7.0,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,55,40,25,7.0,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,60,40,25,7.0,35,600,Satara,Black,SSP,https://youtu.be/hxuB66J-3BI
Jowar,40,20,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,20,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,20,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,20,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,20,35,7.5,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,25,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,25,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,25,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,25,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,25,40,6.0,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,30,20,6.5,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,30,20,6.5,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,30,20,6.5,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,30,20,6.5,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,30,20,6.5,35,600,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,35,25,7.0,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,35,25,7.0,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,35,25,7.0,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,35,25,7.0,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,35,25,7.0,25,400,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,40,30,7.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,45,40,30,7.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,50,40,30,7.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,55,40,30,7.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,60,40,30,7.5,30,500,Satara,Black,10:26:26 NPK,https://youtu.be/hxuB66J-3BI
Jowar,40,20,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,20,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,20,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,20,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,20,40,6.0,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,25,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,25,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,25,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,25,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,25,20,6.5,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,30,25,7.0,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,30,25,7.0,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,30,25,7.0,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,30,25,7.0,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,30,25,7.0,30,500,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,35,30,7.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,35,30,7.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,35,30,7.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,35,30,7.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,35,30,7.5,35,600,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,40,40,35,6.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,45,40,35,6.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,50,40,35,6.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,55,40,35,6.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Jowar,60,40,35,6.0,25,400,Satara,Black,Urea,https://youtu.be/hxuB66J-3BI
Sugarcane,120,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,60,120,6.0,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,65,125,6.5,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,70,130,7.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,75,135,6.0,35,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,80,140,6.5,20,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,85,145,7.0,25,1000,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,90,150,6.0,30,900,Satara,Black,Urea,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,60,125,6.5,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,65,130,7.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,70,135,6.0,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,75,140,6.5,30,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,80,145,7.0,35,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,85,150,6.0,20,900,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,90,120,6.5,25,1000,Satara,Black,DAP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,60,130,7.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,65,135,6.0,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,70,140,6.5,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,75,145,7.0,25,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,80,150,6.0,30,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,85,120,6.5,35,1000,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,120,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,125,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,130,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,135,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,140,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,145,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
Sugarcane,150,90,125,7.0,20,900,Satara,Black,MOP,https://youtu.be/2t5Am0xLTOo
